packet,sequence,packet_time_utc,block,channel,return,azimuth_deg,elevation_deg,distance_m,reflectivity,firing_time_offset_us,x,y,z
78,39691,2025-06-10 16:36:59.954386+00:00,3,16,strongest,228.39489600000002,-15.0,2.432,62,51.36,-1.7565371888401773,-1.5598065338810492,-0.6294479176893304
78,39691,2025-06-10 16:36:59.954386+00:00,4,1,strongest,228.41160000000002,15.0,2.448,45,6.0,-1.7685510168399101,-1.5695528826754546,0.6335890224109707
78,39691,2025-06-10 16:36:59.954386+00:00,4,2,strongest,228.42248640000003,13.0,2.508,44,9.024,-1.8280458500056749,-1.621732532601289,0.5641772442944134
78,39691,2025-06-10 16:36:59.954386+00:00,4,3,strongest,228.4333728,11.0,2.576,41,12.048,-1.8919133640944372,-1.677749685627078,0.49152397208997944
78,39691,2025-06-10 16:36:59.954386+00:00,4,4,strongest,228.4442592,9.0,2.648,40,15.072,-1.9571309287702539,-1.7349204659202424,0.41423846342653137
78,39691,2025-06-10 16:36:59.954386+00:00,4,5,strongest,228.4551456,7.0,2.732,39,18.096,-2.0294881121245516,-1.798373784056927,0.3329470461828629
78,39691,2025-06-10 16:36:59.954386+00:00,4,6,strongest,228.466032,5.0,2.8080000000000003,64,21.12,-2.0939656009319796,-1.8547985500956703,0.24473332563542416
78,39691,2025-06-10 16:36:59.954386+00:00,4,7,strongest,228.47691840000002,3.0,2.7520000000000002,55,24.143999999999995,-2.057567672563628,-1.821860326465971,0.14402855158058145
78,39691,2025-06-10 16:36:59.954386+00:00,4,8,strongest,228.48780480000002,1.0,2.696,57,27.167999999999996,-2.0184968700018655,-1.7865812392589617,0.04705168775491635
78,39691,2025-06-10 16:36:59.954386+00:00,4,9,strongest,228.49869120000002,-1.0,2.656,59,30.191999999999997,-1.9888832296085437,-1.759696236154746,-0.04635359149742501
78,39691,2025-06-10 16:36:59.954386+00:00,4,10,strongest,228.50957760000003,-3.0,2.604,55,33.216,-1.9478959119843562,-1.7227723315361176,-0.13628283005662575
78,39691,2025-06-10 16:36:59.954386+00:00,4,11,strongest,228.520464,-5.0,2.564,61,36.24,-1.9136194371040107,-1.6918093878628893,-0.22346732440499553
78,39691,2025-06-10 16:36:59.954386+00:00,4,12,strongest,228.5313504,-7.0,2.532,58,39.264,-1.883131624081353,-1.664218098841359,-0.30857317750183344
78,39691,2025-06-10 16:36:59.954386+00:00,4,13,strongest,228.5422368,-9.0,2.5,64,42.288,-1.8505427065825535,-1.6347915171472092,-0.39108616260057716
78,39691,2025-06-10 16:36:59.954386+00:00,4,14,strongest,228.55312320000002,-11.0,2.476,62,45.312,-1.8218359856697104,-1.608815460056309,-0.4724430725523249
78,39691,2025-06-10 16:36:59.954386+00:00,4,15,strongest,228.56400960000002,-13.0,2.444,64,48.336,-1.7852952473029364,-1.5759436592801017,-0.549780376816406
78,39691,2025-06-10 16:36:59.954386+00:00,4,16,strongest,228.57489600000002,-15.0,2.432,62,51.36,-1.761428789370956,-1.5542805212997213,-0.6294479176893304
78,39691,2025-06-10 16:36:59.954386+00:00,5,1,strongest,228.5916,15.0,2.444,45,6.0,-1.770575345103564,-1.5614335417945515,0.6325537462305607
78,39691,2025-06-10 16:36:59.954386+00:00,5,2,strongest,228.6024864,13.0,2.516,44,9.024,-1.8389789534662109,-1.6211362098488542,0.5659768527291643
78,39691,2025-06-10 16:36:59.954386+00:00,5,3,strongest,228.61337279999998,11.0,2.584,42,12.048,-1.9030666725842302,-1.6769897135398102,0.4930504440529918
78,39691,2025-06-10 16:36:59.954386+00:00,5,4,strongest,228.62425919999998,9.0,2.656,41,15.072,-1.9685008947112979,-1.7339862565743036,0.4154899391468532
78,39691,2025-06-10 16:36:59.954386+00:00,5,5,strongest,228.6351456,7.0,2.744,38,18.096,-2.04406691372112,-1.7998602037522926,0.3344094783037247
78,39691,2025-06-10 16:36:59.954386+00:00,5,6,strongest,228.646032,5.0,2.8040000000000003,61,21.12,-2.0967911366998706,-1.845578241679415,0.24438470266443352
78,39691,2025-06-10 16:36:59.954386+00:00,5,7,strongest,228.6569184,3.0,2.744,56,24.143999999999995,-2.057283142448852,-1.8101100184181076,0.1436098639306379
78,39691,2025-06-10 16:36:59.954386+00:00,5,8,strongest,228.6678048,1.0,2.692,58,27.167999999999996,-2.021096495242077,-1.7775898458439876,0.046981878129167216
78,39691,2025-06-10 16:36:59.954386+00:00,5,9,strongest,228.6786912,-1.0,2.648,59,30.191999999999997,-1.9883944206464967,-1.748157858064064,-0.04621397224592674
78,39691,2025-06-10 16:36:59.954386+00:00,5,10,strongest,228.6895776,-3.0,2.604,55,33.216,-1.9532985395090023,-1.7166443445815316,-0.13628283005662575
78,39691,2025-06-10 16:36:59.954386+00:00,5,11,strongest,228.70046399999998,-5.0,2.556,59,36.24,-1.9129376756100989,-1.6805293634367162,-0.22277007846301428
78,39691,2025-06-10 16:36:59.954386+00:00,5,12,strongest,228.7113504,-7.0,2.528,57,39.264,-1.8853674416283164,-1.6556741259754,-0.30808570012821285
78,39691,2025-06-10 16:36:59.954386+00:00,5,13,strongest,228.7222368,-9.0,2.5,64,42.288,-1.8556694151001343,-1.6289698079719837,-0.39108616260057716
78,39691,2025-06-10 16:36:59.954386+00:00,5,14,strongest,228.7331232,-11.0,2.468,62,45.312,-1.8209785440750426,-1.597904470645146,-0.47091660058931256
78,39691,2025-06-10 16:36:59.954386+00:00,5,15,strongest,228.7440096,-13.0,2.452,66,48.336,-1.7960974263392044,-1.5754674084118714,-0.5515799852511569
78,39691,2025-06-10 16:36:59.954386+00:00,5,16,strongest,228.754896,-15.0,2.424,62,51.36,-1.760492798056389,-1.543644631858331,-0.6273773653285103
78,39691,2025-06-10 16:36:59.954386+00:00,6,1,strongest,228.7716,15.0,2.464,45,6.0,-1.790001218415533,-1.56859552562741,0.6377301271326111
78,39691,2025-06-10 16:36:59.954386+00:00,6,2,strongest,228.7824864,13.0,2.52,43,9.024,-1.846994557098276,-1.6179190220336923,0.5668766569465398
78,39691,2025-06-10 16:36:59.954386+00:00,6,3,strongest,228.7933728,11.0,2.588,41,12.048,-1.9112797557698677,-1.673589479112205,0.493813680034498
78,39691,2025-06-10 16:36:59.954386+00:00,6,4,strongest,228.8042592,9.0,2.664,42,15.072,-1.9798842484246986,-1.7329976791600938,0.41674141486717503
78,39691,2025-06-10 16:36:59.954386+00:00,6,5,strongest,228.8151456,7.0,2.7520000000000002,39,18.096,-2.0556870794893527,-1.798658364806285,0.3353844330509659
78,39691,2025-06-10 16:36:59.954386+00:00,6,6,strongest,228.826032,5.0,2.8000000000000003,61,21.12,-2.099579435773176,-1.8363585120248849,0.24403607969344288
78,39691,2025-06-10 16:36:59.954386+00:00,6,7,strongest,228.8369184,3.0,2.744,57,24.143999999999995,-2.0629596091537517,-1.8036379509153233,0.1436098639306379
78,39691,2025-06-10 16:36:59.954386+00:00,6,8,strongest,228.8478048,1.0,2.688,57,27.167999999999996,-2.023659577372963,-1.768599777432817,0.04691206850341808
78,39691,2025-06-10 16:36:59.954386+00:00,6,9,strongest,228.8586912,-1.0,2.644,59,30.191999999999997,-1.990864700985581,-1.739271243545893,-0.046144162620177606
78,39691,2025-06-10 16:36:59.954386+00:00,6,10,strongest,228.8695776,-3.0,2.6,56,33.216,-1.95567316082591,-1.707871919779103,-0.13607348623165397
78,39691,2025-06-10 16:36:59.954386+00:00,6,11,strongest,228.880464,-5.0,2.564,59,36.24,-1.9242115458408688,-1.679752446575378,-0.22346732440499553
78,39691,2025-06-10 16:36:59.954386+00:00,6,12,strongest,228.8913504,-7.0,2.528,58,39.264,-1.890559582835428,-1.6497429087968951,-0.30808570012821285
78,39691,2025-06-10 16:36:59.954386+00:00,6,13,strongest,228.9022368,-9.0,2.496,62,42.288,-1.8578005644154982,-1.620535010287958,-0.39046042474041626
78,39691,2025-06-10 16:36:59.954386+00:00,6,14,strongest,228.9131232,-11.0,2.464,62,45.312,-1.8230300502348524,-1.5895953100360698,-0.4701533646078064
78,39691,2025-06-10 16:36:59.954386+00:00,6,15,strongest,228.9240096,-13.0,2.44,67,48.336,-1.7922238161662976,-1.562134408362377,-0.5488805725990306
78,39691,2025-06-10 16:36:59.954386+00:00,6,16,strongest,228.934896,-15.0,2.428,65,51.36,-1.7682466967953796,-1.540644401302263,-0.6284126415089203
78,39691,2025-06-10 16:36:59.954386+00:00,7,1,strongest,228.9516,15.0,2.46,45,6.0,-1.7920064335952228,-1.5604270597257293,0.636694850952201
78,39691,2025-06-10 16:36:59.954386+00:00,7,2,strongest,228.96248640000002,13.0,2.524,44,9.024,-1.8550080676211615,-1.614667445391956,0.5677764611639152
78,39691,2025-06-10 16:36:59.954386+00:00,7,3,strongest,228.9733728,11.0,2.592,42,12.048,-1.9194902280319859,-1.67015416612773,0.4945769160160042
78,39691,2025-06-10 16:36:59.954386+00:00,7,4,strongest,228.9842592,9.0,2.676,41,15.072,-1.9942617195837917,-1.7345473869915753,0.41861862844765785
78,39691,2025-06-10 16:36:59.954386+00:00,7,5,strongest,228.9951456,7.0,2.7560000000000002,39,18.096,-2.064323693364081,-1.7947962973004539,0.3358719104245865
78,39691,2025-06-10 16:36:59.954386+00:00,7,6,strongest,229.006032,5.0,2.7960000000000003,59,21.12,-2.1023305297567387,-1.8271395040031546,0.24368745672245226
78,39691,2025-06-10 16:36:59.954386+00:00,7,7,strongest,229.0169184,3.0,2.74,56,24.143999999999995,-2.0656002404765434,-1.7945283328431099,0.14340052010566612
78,39691,2025-06-10 16:36:59.954386+00:00,7,8,strongest,229.0278048,1.0,2.68,58,27.167999999999996,-2.02316649896776,-1.756988803449104,0.04677244925191981
78,39691,2025-06-10 16:36:59.954386+00:00,7,9,strongest,229.03869120000002,-1.0,2.636,59,30.191999999999997,-1.9902786498508604,-1.7277645898493452,-0.04600454336867934
78,39691,2025-06-10 16:36:59.954386+00:00,7,10,strongest,229.04957760000002,-3.0,2.592,56,33.216,-1.9549950038272954,-1.6964835132214129,-0.13565479858171042
78,39691,2025-06-10 16:36:59.954386+00:00,7,11,strongest,229.060464,-5.0,2.552,59,36.24,-1.9204488159249908,-1.665865853407504,-0.22242145549202363
78,39691,2025-06-10 16:36:59.954386+00:00,7,12,strongest,229.0713504,-7.0,2.52,58,39.264,-1.8897339097137744,-1.6385935251151935,-0.30711074538097166
78,39691,2025-06-10 16:36:59.954386+00:00,7,13,strongest,229.0822368,-9.0,2.492,64,42.288,-1.8598970605133258,-1.6121029251257082,-0.3898346868802553
78,39691,2025-06-10 16:36:59.954386+00:00,7,14,strongest,229.0931232,-11.0,2.464,62,45.312,-1.82801490668317,-1.5838602573118878,-0.4701533646078064
78,39691,2025-06-10 16:36:59.954386+00:00,7,15,strongest,229.1040096,-13.0,2.44,68,48.336,-1.7971225538121134,-1.5564962716316377,-0.5488805725990306
78,39691,2025-06-10 16:36:59.954386+00:00,7,16,strongest,229.11489600000002,-15.0,2.42,63,51.36,-1.7672359377526259,-1.5300237670301697,-0.6263420891481002
78,39691,2025-06-10 16:36:59.954386+00:00,8,1,strongest,229.13160000000002,15.0,2.464,45,6.0,-1.7998215968352167,-1.557317727540836,0.6377301271326111
78,39691,2025-06-10 16:36:59.954386+00:00,8,2,strongest,229.14248640000002,13.0,2.528,43,9.024,-1.8630193479951396,-1.6113814614137005,0.5686762653812907
78,39691,2025-06-10 16:36:59.954386+00:00,8,3,strongest,229.1533728,11.0,2.6,41,12.048,-1.93066820872829,-1.6692518372737044,0.4961033879790165
78,39691,2025-06-10 16:36:59.954386+00:00,8,4,strongest,229.1642592,9.0,2.672,42,15.072,-1.9967120208178777,-1.725690310959558,0.4179928905874969
78,39691,2025-06-10 16:36:59.954386+00:00,8,5,strongest,229.1751456,7.0,2.7600000000000002,41,18.096,-2.0729563004240252,-1.7908976907607965,0.33635938779820707
78,39691,2025-06-10 16:36:59.954386+00:00,8,6,strongest,229.186032,5.0,2.7960000000000003,59,21.12,-2.1080602737806804,-1.8205258321550584,0.24368745672245226
78,39691,2025-06-10 16:36:59.954386+00:00,8,7,strongest,229.19691840000002,3.0,2.732,56,24.143999999999995,-2.065180334720313,-1.7828096871713763,0.14298183245572257
78,39691,2025-06-10 16:36:59.954386+00:00,8,8,strongest,229.20780480000002,1.0,2.684,58,27.167999999999996,-2.0317041240858655,-1.7532370504172348,0.04684225887766895
78,39691,2025-06-10 16:36:59.954386+00:00,8,9,strongest,229.21869120000002,-1.0,2.636,58,30.191999999999997,-1.9956967518414943,-1.7215034291800724,-0.04600454336867934
78,39691,2025-06-10 16:36:59.954386+00:00,8,10,strongest,229.22957760000003,-3.0,2.596,54,33.216,-1.9633401851777337,-1.6929418927046371,-0.1358641424066822
78,39691,2025-06-10 16:36:59.954386+00:00,8,11,strongest,229.240464,-5.0,2.548,59,36.24,-1.922654506287723,-1.6572227691253816,-0.22207283252103302
78,39691,2025-06-10 16:36:59.954386+00:00,8,12,strongest,229.2513504,-7.0,2.516,58,39.264,-1.891864635252014,-1.6300571687518373,-0.30662326800735107
78,39691,2025-06-10 16:36:59.954386+00:00,8,13,strongest,229.2622368,-9.0,2.492,64,42.288,-1.864952444672292,-1.6062519403928563,-0.3898346868802553
78,39691,2025-06-10 16:36:59.954386+00:00,8,14,strongest,229.27312320000001,-11.0,2.46,61,45.312,-1.830006101684823,-1.5755477063372285,-0.4693901286263002
78,39691,2025-06-10 16:36:59.954386+00:00,8,15,strongest,229.28400960000002,-13.0,2.432,65,48.336,-1.7960953462081661,-1.5457580425080928,-0.5470809641642796
78,39691,2025-06-10 16:36:59.954386+00:00,8,16,strongest,229.29489600000002,-15.0,2.42,63,51.36,-1.7720339203196043,-1.5244642903650871,-0.6263420891481002
79,39692,2025-06-10 16:36:59.954786+00:00,1,1,strongest,229.3116,15.0,2.472,46,6.0,-1.8105645973171025,-1.5566935888162774,0.6398006794934312
79,39692,2025-06-10 16:36:59.954786+00:00,1,2,strongest,229.3224864,13.0,2.532,43,9.024,-1.871028261043809,-1.6080610521108691,0.5695760695986662
79,39692,2025-06-10 16:36:59.954786+00:00,1,3,strongest,229.33337279999998,11.0,2.604,41,12.048,-1.9388810939253962,-1.6657369725177895,0.49686662396052267
79,39692,2025-06-10 16:36:59.954786+00:00,1,4,strongest,229.34425919999998,9.0,2.684,40,15.072,-2.011115147472039,-1.7271308460086312,0.41987010416797965
79,39692,2025-06-10 16:36:59.954786+00:00,1,5,strongest,229.3551456,7.0,2.7600000000000002,41,18.096,-2.0785723325769094,-1.7843764794700139,0.33635938779820707
79,39692,2025-06-10 16:36:59.954786+00:00,1,6,strongest,229.366032,5.0,2.7920000000000003,60,21.12,-2.110745221811648,-1.8112992079134178,0.24333883375146162
79,39692,2025-06-10 16:36:59.954786+00:00,1,7,strongest,229.3769184,3.0,2.728,56,24.143999999999995,-2.0677391205318547,-1.7737121936527172,0.1427724886307508
79,39692,2025-06-10 16:36:59.954786+00:00,1,8,strongest,229.3878048,1.0,2.672,59,27.167999999999996,-2.028093839746374,-1.739035582254993,0.046632830000421545
79,39692,2025-06-10 16:36:59.954786+00:00,1,9,strongest,229.3986912,-1.0,2.636,60,30.191999999999997,-2.0010951571108824,-1.7152252779669535,-0.04600454336867934
79,39692,2025-06-10 16:36:59.954786+00:00,1,10,strongest,229.4095776,-3.0,2.58,56,33.216,-1.9565155915296877,-1.6763694438476033,-0.1350267671067951
79,39692,2025-06-10 16:36:59.954786+00:00,1,11,strongest,229.42046399999998,-5.0,2.556,59,36.24,-1.933904237098962,-1.6563586247767315,-0.22277007846301428
79,39692,2025-06-10 16:36:59.954786+00:00,1,12,strongest,229.43135039999999,-7.0,2.512,58,39.264,-1.8939604059654915,-1.621523622500792,-0.3061357906337305
79,39692,2025-06-10 16:36:59.954786+00:00,1,13,strongest,229.4422368,-9.0,2.488,65,42.288,-1.8669878343454294,-1.5978162661610495,-0.3892089490200944
79,39692,2025-06-10 16:36:59.954786+00:00,1,14,strongest,229.4531232,-11.0,2.46,61,45.312,-1.8349467919317464,-1.5697908070592006,-0.4693901286263002
79,39692,2025-06-10 16:36:59.954786+00:00,1,15,strongest,229.4640096,-13.0,2.428,66,48.336,-1.7979805402900932,-1.5375747517623972,-0.5461811599469042
79,39692,2025-06-10 16:36:59.954786+00:00,1,16,strongest,229.474896,-15.0,2.416,64,51.36,-1.7738775302988785,-1.5163792062531531,-0.6253068129676901
79,39692,2025-06-10 16:36:59.954786+00:00,2,1,strongest,229.4916,15.0,2.476,44,6.0,-1.8183837667763763,-1.5535075650410433,0.6408359556738413
79,39692,2025-06-10 16:36:59.954786+00:00,2,2,strongest,229.5024864,13.0,2.544,43,9.024,-1.884962223618349,-1.6097683646867933,0.5722754822507926
79,39692,2025-06-10 16:36:59.954786+00:00,2,3,strongest,229.51337279999998,11.0,2.612,41,12.048,-1.950077255900358,-1.6647363208496067,0.49839309592353503
79,39692,2025-06-10 16:36:59.954786+00:00,2,4,strongest,229.5242592,9.0,2.684,40,15.072,-2.0165311556770433,-1.7208042287865812,0.41987010416797965
79,39692,2025-06-10 16:36:59.954786+00:00,2,5,strongest,229.5351456,7.0,2.7720000000000002,40,18.096,-2.0932294494081125,-1.7855673860476895,0.33782181991906884
79,39692,2025-06-10 16:36:59.954786+00:00,2,6,strongest,229.546032,5.0,2.7760000000000002,58,21.12,-2.104296649685617,-1.7943172923315964,0.24194434186749908
79,39692,2025-06-10 16:36:59.954786+00:00,2,7,strongest,229.5569184,3.0,2.728,57,24.143999999999995,-2.0733011886878163,-1.7672074573959538,0.1427724886307508
79,39692,2025-06-10 16:36:59.954786+00:00,2,8,strongest,229.5678048,1.0,2.676,59,27.167999999999996,-2.0365913962167155,-1.7352493619961367,0.04670263962617068
79,39692,2025-06-10 16:36:59.954786+00:00,2,9,strongest,229.5786912,-1.0,2.624,59,30.191999999999997,-1.9973396372087824,-1.7011505462843104,-0.045795114491431935
79,39692,2025-06-10 16:36:59.954786+00:00,2,10,strongest,229.5895776,-3.0,2.584,55,33.216,-1.9648139053801537,-1.6728040864144371,-0.13523611093176688
79,39692,2025-06-10 16:36:59.954786+00:00,2,11,strongest,229.600464,-5.0,2.544,60,36.24,-1.929994541363035,-1.6425271520459857,-0.22172420955004238
79,39692,2025-06-10 16:36:59.954786+00:00,2,12,strongest,229.6113504,-7.0,2.512,59,39.264,-1.899045217973707,-1.615565578298899,-0.3061357906337305
79,39692,2025-06-10 16:36:59.954786+00:00,2,13,strongest,229.6222368,-9.0,2.488,64,42.288,-1.8719983007238399,-1.5919430756436397,-0.3892089490200944
79,39692,2025-06-10 16:36:59.954786+00:00,2,14,strongest,229.6331232,-11.0,2.452,62,45.312,-1.8338860569637578,-1.5589321758330539,-0.46786365666328783
79,39692,2025-06-10 16:36:59.954786+00:00,2,15,strongest,229.6440096,-13.0,2.432,67,48.336,-1.805772113140734,-1.5344424049316192,-0.5470809641642796
79,39692,2025-06-10 16:36:59.954786+00:00,2,16,strongest,229.654896,-15.0,2.408,60,51.36,-1.7727431025409772,-1.5057962863077319,-0.6232362606068699
79,39692,2025-06-10 16:36:59.954786+00:00,3,1,strongest,229.6716,15.0,2.48,44,6.0,-1.8262007584393531,-1.5502877512234419,0.6418712318542514
79,39692,2025-06-10 16:36:59.954786+00:00,3,2,strongest,229.68248640000002,13.0,2.544,42,9.024,-1.8900101498599349,-1.6038386470717836,0.5722754822507926
79,39692,2025-06-10 16:36:59.954786+00:00,3,3,strongest,229.6933728,11.0,2.62,42,12.048,-1.9612862076315831,-1.663681711565722,0.4999195678865474
79,39692,2025-06-10 16:36:59.954786+00:00,3,4,strongest,229.7042592,9.0,2.692,41,15.072,-2.0279538703608715,-1.719570793727535,0.4211215798883015
79,39692,2025-06-10 16:36:59.954786+00:00,3,5,strongest,229.7151456,7.0,2.7800000000000002,40,18.096,-2.104885861398947,-1.7841166598511764,0.33879677466631003
79,39692,2025-06-10 16:36:59.954786+00:00,3,6,strongest,229.726032,5.0,2.7800000000000002,58,21.12,-2.1129635054172997,-1.790273538866174,0.24229296483848972
79,39692,2025-06-10 16:36:59.954786+00:00,3,7,strongest,229.7369184,3.0,2.724,56,24.143999999999995,-2.0757946376083387,-1.7581036295450707,0.14256314480577903
79,39692,2025-06-10 16:36:59.954786+00:00,3,8,strongest,229.7478048,1.0,2.672,61,27.167999999999996,-2.0389804178348423,-1.7262584496106614,0.046632830000421545
79,39692,2025-06-10 16:36:59.954786+00:00,3,9,strongest,229.75869120000002,-1.0,2.624,59,30.191999999999997,-2.002674094008657,-1.694867334240448,-0.045795114491431935
79,39692,2025-06-10 16:36:59.954786+00:00,3,10,strongest,229.76957760000002,-3.0,2.58,55,33.216,-1.9670098421421156,-1.6640432846175413,-0.1350267671067951
79,39692,2025-06-10 16:36:59.954786+00:00,3,11,strongest,229.780464,-5.0,2.54,60,36.24,-1.9321024789065009,-1.633882756096696,-0.22137558657905174
79,39692,2025-06-10 16:36:59.954786+00:00,3,12,strongest,229.7913504,-7.0,2.512,59,39.264,-1.9041112871722954,-1.6095915891169796,-0.3061357906337305
79,39692,2025-06-10 16:36:59.954786+00:00,3,13,strongest,229.8022368,-9.0,2.484,64,42.288,-1.8739726219562671,-1.5835042469671463,-0.3885832111599335
79,39692,2025-06-10 16:36:59.954786+00:00,3,14,strongest,229.8131232,-11.0,2.448,62,45.312,-1.8357748967369725,-1.5506294610606561,-0.46710042068178165
79,39692,2025-06-10 16:36:59.954786+00:00,3,15,strongest,229.8240096,-13.0,2.424,66,48.336,-1.8046279193563535,-1.5237330198474162,-0.5452813557295287
79,39692,2025-06-10 16:36:59.954786+00:00,3,16,strongest,229.83489600000001,-15.0,2.404,63,51.36,-1.7745123456042444,-1.497727568777736,-0.6222009844264599
79,39692,2025-06-10 16:36:59.954786+00:00,4,1,strongest,229.85160000000002,15.0,2.484,45,6.0,-1.8340154370916544,-1.5470341296933903,0.6429065080346615
79,39692,2025-06-10 16:36:59.954786+00:00,4,2,strongest,229.86248640000002,13.0,2.548,43,9.024,-1.898019044197806,-1.6004055107517539,0.5731752864681681
79,39692,2025-06-10 16:36:59.954786+00:00,4,3,strongest,229.8733728,11.0,2.628,41,12.048,-1.9725077204377308,-1.6625730546152677,0.5014460398495598
79,39692,2025-06-10 16:36:59.954786+00:00,4,4,strongest,229.8842592,9.0,2.696,40,15.072,-2.0363673614645768,-1.7157369172264665,0.42174731774846247
79,39692,2025-06-10 16:36:59.954786+00:00,4,5,strongest,229.8951456,7.0,2.7840000000000003,41,18.096,-2.1135170952772615,-1.780052719525035,0.3392842520399306
79,39692,2025-06-10 16:36:59.954786+00:00,4,6,strongest,229.906032,5.0,2.7760000000000002,58,21.12,-2.1155290665389312,-1.7810602752482083,0.24194434186749908
79,39692,2025-06-10 16:36:59.954786+00:00,4,7,strongest,229.91691840000001,3.0,2.712,57,24.143999999999995,-2.0721388742614737,-1.7438574796634472,0.1419351133308637
79,39692,2025-06-10 16:36:59.954786+00:00,4,8,strongest,229.92780480000002,1.0,2.668,60,27.167999999999996,-2.0413330784377903,-1.717269678300203,0.046563020374672415
79,39692,2025-06-10 16:36:59.954786+00:00,4,9,strongest,229.93869120000002,-1.0,2.616,59,30.191999999999997,-2.0018668681956138,-1.683419323215426,-0.04565549523993367
79,39692,2025-06-10 16:36:59.954786+00:00,4,10,strongest,229.94957760000003,-3.0,2.572,53,33.216,-1.966112437639698,-1.6527149020636995,-0.13460807945685155
79,39692,2025-06-10 16:36:59.954786+00:00,4,11,strongest,229.960464,-5.0,2.536,59,36.24,-1.9341751804946772,-1.6252413520817712,-0.22102696360806112
79,39692,2025-06-10 16:36:59.954786+00:00,4,12,strongest,229.9713504,-7.0,2.5,60,39.264,-1.9000383793403681,-1.5959411961742564,-0.3046733585128687
79,39692,2025-06-10 16:36:59.954786+00:00,4,13,strongest,229.9822368,-9.0,2.48,64,42.288,-1.8759124262022113,-1.5750687502871075,-0.38795747329977254
79,39692,2025-06-10 16:36:59.954786+00:00,4,14,strongest,229.9931232,-11.0,2.44,62,45.312,-1.8346221211728786,-1.539806017255921,-0.46557394871876934
79,39692,2025-06-10 16:36:59.954786+00:00,4,15,strongest,230.00400960000002,-13.0,2.42,67,48.336,-1.806420136062111,-1.5155510609684404,-0.5443815515121533
79,39692,2025-06-10 16:36:59.954786+00:00,4,16,strongest,230.01489600000002,-15.0,2.404,62,51.36,-1.7792088309313474,-1.492145392016024,-0.6222009844264599
79,39692,2025-06-10 16:36:59.954786+00:00,5,1,strongest,230.0316,15.0,2.488,44,6.0,-1.8418276673866736,-1.5437466832971252,0.6439417842150716
79,39692,2025-06-10 16:36:59.954786+00:00,5,2,strongest,230.0424864,13.0,2.552,43,9.024,-1.9060249917689605,-1.5969378575907454,0.5740750906855435
79,39692,2025-06-10 16:36:59.954786+00:00,5,3,strongest,230.05337279999998,11.0,2.628,41,12.048,-1.9777211052130366,-1.6563680445825195,0.5014460398495598
79,39692,2025-06-10 16:36:59.954786+00:00,5,4,strongest,230.06425919999998,9.0,2.708,40,15.072,-2.0508353466927836,-1.7169393225189478,0.42362453132894523
79,39692,2025-06-10 16:36:59.954786+00:00,5,5,strongest,230.07514559999998,7.0,2.7920000000000003,43,18.096,-2.125188221376056,-1.7785001253643595,0.3402592067871718
79,39692,2025-06-10 16:36:59.954786+00:00,5,6,strongest,230.086032,5.0,2.7680000000000002,58,21.12,-2.1150012630887884,-1.7692918063000056,0.24124709592551782
79,39692,2025-06-10 16:36:59.954786+00:00,5,7,strongest,230.0969184,3.0,2.716,57,24.143999999999995,-2.080671446809837,-1.7399015155261333,0.14214445715583546
79,39692,2025-06-10 16:36:59.954786+00:00,5,8,strongest,230.1078048,1.0,2.66,58,27.167999999999996,-2.0405808724715944,-1.7057181979246232,0.04642340112317414
79,39692,2025-06-10 16:36:59.954786+00:00,5,9,strongest,230.1186912,-1.0,2.62,59,30.191999999999997,-2.010214628433087,-1.679686382670458,-0.045725304865682805
79,39692,2025-06-10 16:36:59.954786+00:00,5,10,strongest,230.1295776,-3.0,2.572,55,33.216,-1.9712948837257436,-1.6465300320193512,-0.13460807945685155
79,39692,2025-06-10 16:36:59.954786+00:00,5,11,strongest,230.14046399999998,-5.0,2.532,59,36.24,-1.9362126858105373,-1.6166030759837164,-0.22067834063707048
79,39692,2025-06-10 16:36:59.954786+00:00,5,12,strongest,230.15135039999998,-7.0,2.5,60,39.264,-1.9050427919246031,-1.5899641837313825,-0.3046733585128687
79,39692,2025-06-10 16:36:59.954786+00:00,5,13,strongest,230.1622368,-9.0,2.476,64,42.288,-1.8778177539618603,-1.566636719098264,-0.38733173543961164
79,39692,2025-06-10 16:36:59.954786+00:00,5,14,strongest,230.1731232,-11.0,2.444,62,45.312,-1.8424659956254017,-1.5365496038624717,-0.4663371847002755
79,39692,2025-06-10 16:36:59.954786+00:00,5,15,strongest,230.1840096,-13.0,2.42,66,48.336,-1.81117245799073,-1.5098685551361875,-0.5443815515121533
79,39692,2025-06-10 16:36:59.954786+00:00,5,16,strongest,230.194896,-15.0,2.396,61,51.36,-1.7779513576625046,-1.4816015716150348,-0.6201304320656397
79,39692,2025-06-10 16:36:59.954786+00:00,6,1,strongest,230.2116,15.0,2.496,44,6.0,-1.8526062340944298,-1.5428979883278777,0.6460123365758917
79,39692,2025-06-10 16:36:59.954786+00:00,6,2,strongest,230.2224864,13.0,2.556,43,9.024,-1.9140278546648528,-1.5934356723126417,0.574974894902919
79,39692,2025-06-10 16:36:59.954786+00:00,6,3,strongest,230.23337279999998,11.0,2.636,41,12.048,-1.9889512415186812,-1.6551699644514608,0.5029725118125721
79,39692,2025-06-10 16:36:59.954786+00:00,6,4,strongest,230.2442592,9.0,2.708,41,15.072,-2.056219141323965,-1.7104879711092003,0.42362453132894523
